Latitude,Longitude,Zone,Land-Use
45.5092333,9.1906896,zone9,grass
45.5092208,9.1907389,zone9,grass
45.509403,9.190826,zone9,grass
45.5094154,9.1907736,zone9,grass
45.5097907,9.1909555,zone9,grass
45.5098099,9.1909645,zone9,grass
45.5098021,9.1909962,zone9,grass
45.5094325,9.190821,zone9,grass
45.5093767,9.1910192,zone9,grass
45.5092872,9.1910781,zone9,grass
45.50893,9.1909079,zone9,grass
45.5212205,9.1980381,zone9,allotments
45.5215237,9.1979414,zone9,allotments
45.5213458,9.1973988,zone9,allotments
45.5211015,9.1975074,zone9,allotments
45.5212205,9.1980381,zone9,allotments
45.5204156,9.1968315,zone9,residential
45.519473,9.1972022,zone9,residential
45.519456,9.197253,zone9,residential
45.5194544,9.1973193,zone9,residential
45.5195179,9.1975733,zone9,residential
45.5195475,9.1975643,zone9,residential
45.5205096,9.1972715,zone9,residential
45.5204156,9.1968315,zone9,residential
45.5212844,9.192291,zone9,residential
45.5213076,9.1924091,zone9,residential
45.5213176,9.1924652,zone9,residential
45.5213492,9.1926303,zone9,residential
45.521363,9.1926998,zone9,residential
45.5210352,9.1928306,zone9,residential
45.5209734,9.1928916,zone9,residential
45.5208791,9.1929244,zone9,residential
45.5209534,9.1932986,zone9,residential
45.5212299,9.1931869,zone9,residential
45.5215396,9.1930718,zone9,residential
45.5215989,9.1930457,zone9,residential
45.5214921,9.1925001,zone9,residential
45.521465,9.192434,zone9,residential
45.5214537,9.1923026,zone9,residential
45.5212844,9.192291,zone9,residential
45.5212844,9.192291,zone9,retail
45.5204823,9.1922271,zone9,retail
45.5205479,9.1934604,zone9,retail
45.5205938,9.1934417,zone9,retail
45.5209114,9.1933156,zone9,retail
45.5209534,9.1932986,zone9,retail
45.5208791,9.1929244,zone9,retail
45.5209734,9.1928916,zone9,retail
45.5210352,9.1928306,zone9,retail
45.521363,9.1926998,zone9,retail
45.5213492,9.1926303,zone9,retail
45.5213176,9.1924652,zone9,retail
45.5213076,9.1924091,zone9,retail
45.5212844,9.192291,zone9,retail
45.5252905,9.1925625,zone9,retail
45.5252944,9.1926125,zone9,retail
45.5253014,9.1926735,zone9,retail
45.5253358,9.1928686,zone9,retail
45.5254169,9.1933622,zone9,retail
45.5254402,9.1935699,zone9,retail
45.5254968,9.1944916,zone9,retail
45.5257492,9.1944043,zone9,retail
45.5259018,9.1943826,zone9,retail
45.5258941,9.1943,zone9,retail
45.5261205,9.1942598,zone9,retail
45.5261046,9.1940533,zone9,retail
45.5261243,9.1940559,zone9,retail
45.5261213,9.1940186,zone9,retail
45.526072,9.1933879,zone9,retail
45.5260172,9.1927202,zone9,retail
45.5260166,9.1926177,zone9,retail
45.5252905,9.1925625,zone9,retail
45.5254968,9.1944916,zone9,residential
45.5251378,9.1946441,zone9,residential
45.5248169,9.192541,zone9,residential
45.5252905,9.1925625,zone9,residential
45.5252944,9.1926125,zone9,residential
45.5253014,9.1926735,zone9,residential
45.5253358,9.1928686,zone9,residential
45.5254169,9.1933622,zone9,residential
45.5254402,9.1935699,zone9,residential
45.5254968,9.1944916,zone9,residential
45.502584,9.1811195,zone9,industrial
45.5026185,9.1811224,zone9,industrial
45.5026432,9.1811246,zone9,industrial
45.5026926,9.1811288,zone9,industrial
45.503007,9.1809067,zone9,industrial
45.5030203,9.1808982,zone9,industrial
45.5029645,9.1807406,zone9,industrial
45.5029536,9.1807077,zone9,industrial
45.5031543,9.1805704,zone9,industrial
45.5031618,9.1805919,zone9,industrial
45.5031852,9.1805767,zone9,industrial
45.5032133,9.1805585,zone9,industrial
45.5033392,9.180933,zone9,industrial
45.5033693,9.1810262,zone9,industrial
45.5034854,9.1809489,zone9,industrial
45.5034498,9.180856,zone9,industrial
45.5034031,9.1807227,zone9,industrial
45.5032913,9.1803775,zone9,industrial
45.5032866,9.1802467,zone9,industrial
45.5034588,9.1801306,zone9,industrial
45.5034971,9.1802493,zone9,industrial
45.503658,9.1801436,zone9,industrial
45.5035672,9.179862,zone9,industrial
45.5035516,9.1798299,zone9,industrial
45.5034968,9.1796641,zone9,industrial
45.5034871,9.1796349,zone9,industrial
45.5034706,9.1795822,zone9,industrial
45.5027738,9.1800717,zone9,industrial
45.5027249,9.1802071,zone9,industrial
45.5026485,9.1805815,zone9,industrial
45.5026262,9.1806906,zone9,industrial
45.5025992,9.1808983,zone9,industrial
45.502584,9.1811195,zone9,industrial
45.4984835,9.1807799,zone9,retail
45.4984346,9.1807959,zone9,retail
45.4976876,9.1810396,zone9,retail
45.4976895,9.1811191,zone9,retail
45.4976991,9.1812877,zone9,retail
45.4977107,9.1815298,zone9,retail
45.4977182,9.1816886,zone9,retail
45.4977216,9.1817611,zone9,retail
45.4988373,9.1816206,zone9,retail
45.4988129,9.1812384,zone9,retail
45.4987198,9.1812492,zone9,retail
45.4985519,9.1812686,zone9,retail
45.4984835,9.1807799,zone9,retail
45.4972443,9.1801744,zone9,retail
45.4972171,9.1796956,zone9,retail
45.4972916,9.1796718,zone9,retail
45.4973937,9.1796277,zone9,retail
45.497428,9.179796,zone9,retail
45.4973742,9.1798159,zone9,retail
45.4974399,9.1800818,zone9,retail
45.4972443,9.1801744,zone9,retail
45.506516,9.1775027,zone9,industrial
45.5063605,9.1784856,zone9,industrial
45.5063408,9.1786101,zone9,industrial
45.5064126,9.1787542,zone9,industrial
45.5064084,9.1787898,zone9,industrial
45.5064042,9.1788193,zone9,industrial
45.5063917,9.178912,zone9,industrial
45.5062771,9.1789923,zone9,industrial
45.505945,9.1778352,zone9,industrial
45.506516,9.1775027,zone9,industrial
45.4982595,9.172008,zone9,retail
45.4982835,9.1723693,zone9,retail
45.4983195,9.172859,zone9,retail
45.4983284,9.1729966,zone9,retail
45.4983364,9.17312,zone9,retail
45.4983423,9.1732098,zone9,retail
45.4983353,9.1732434,zone9,retail
45.4980575,9.1731478,zone9,retail
45.4980574,9.1731153,zone9,retail
45.4980533,9.1730387,zone9,retail
45.4980071,9.1724106,zone9,retail
45.4979824,9.1720855,zone9,retail
45.4979759,9.1720084,zone9,retail
45.4982533,9.171927,zone9,retail
45.4982595,9.172008,zone9,retail
45.4973771,9.173189,zone9,industrial
45.4978029,9.1731211,zone9,industrial
45.4979285,9.1731146,zone9,industrial
45.4980575,9.1731478,zone9,industrial
45.4980574,9.1731153,zone9,industrial
45.4980533,9.1730387,zone9,industrial
45.4980071,9.1724106,zone9,industrial
45.4979824,9.1720855,zone9,industrial
45.4979759,9.1720084,zone9,industrial
45.4974444,9.1721829,zone9,industrial
45.4974502,9.1722267,zone9,industrial
45.4974692,9.1725517,zone9,industrial
45.4974734,9.1726204,zone9,industrial
45.4973387,9.1726382,zone9,industrial
45.4971695,9.1726606,zone9,industrial
45.4970935,9.1726692,zone9,industrial
45.4971075,9.1729238,zone9,industrial
45.4969687,9.1729444,zone9,industrial
45.4969721,9.173241,zone9,industrial
45.4973771,9.173189,zone9,industrial
45.5038495,9.1565828,zone9,recreation_ground
45.5037675,9.1565974,zone9,recreation_ground
45.5037737,9.1566682,zone9,recreation_ground
45.503818,9.1566602,zone9,recreation_ground
45.5038163,9.1566378,zone9,recreation_ground
45.5038543,9.1566324,zone9,recreation_ground
45.5038495,9.1565828,zone9,recreation_ground
45.5039879,9.1565647,zone9,grass
45.5038721,9.1565874,zone9,grass
45.5038648,9.1564893,zone9,grass
45.5039162,9.1564799,zone9,grass
45.5039598,9.1564711,zone9,grass
45.5039879,9.1565647,zone9,grass
45.5036644,9.1561872,zone9,grass
45.5035149,9.1562153,zone9,grass
45.5034679,9.1557245,zone9,grass
45.5034867,9.1557218,zone9,grass
45.5036644,9.1561872,zone9,grass
45.5136257,9.207756,zone9,grass
45.5134393,9.2076498,zone9,grass
45.5134366,9.2076612,zone9,grass
45.5135825,9.2078724,zone9,grass
45.5136257,9.207756,zone9,grass
45.5139688,9.2079515,zone9,grass
45.5139943,9.2080872,zone9,grass
45.5140141,9.2081929,zone9,grass
45.5138216,9.208273,zone9,grass
45.5138303,9.2083093,zone9,grass
45.5142602,9.2081383,zone9,grass
45.5143238,9.2084632,zone9,grass
45.5143981,9.208195,zone9,grass
45.513987,9.2079618,zone9,grass
45.5139688,9.2079515,zone9,grass
45.5138169,9.2083971,zone9,grass
45.5138736,9.2083744,zone9,grass
45.5139335,9.2086649,zone9,grass
45.513905,9.2086763,zone9,grass
45.5138968,9.2086448,zone9,grass
45.5138535,9.2084979,zone9,grass
45.5138169,9.2083971,zone9,grass
45.5281847,9.2060099,zone9,allotments
45.5282879,9.2073531,zone9,allotments
45.5280454,9.2073897,zone9,allotments
45.5279968,9.2073612,zone9,allotments
45.5279902,9.2072801,zone9,allotments
45.5279808,9.2071632,zone9,allotments
45.5278947,9.2061004,zone9,allotments
45.5281847,9.2060099,zone9,allotments
45.5258523,9.2083225,zone9,grass
45.5257988,9.2085142,zone9,grass
45.5263073,9.2087981,zone9,grass
45.5263615,9.2086071,zone9,grass
45.5258523,9.2083225,zone9,grass
45.5255637,9.2081907,zone9,grass
45.525784,9.2083169,zone9,grass
45.5257391,9.2084809,zone9,grass
45.5255165,9.2083566,zone9,grass
45.5255637,9.2081907,zone9,grass
45.5263936,9.208625,zone9,grass
45.5263256,9.2088622,zone9,grass
45.5266342,9.2090375,zone9,grass
45.5266446,9.2090395,zone9,grass
45.526653,9.2090335,zone9,grass
45.5266624,9.20902,zone9,grass
45.5266876,9.2089496,zone9,grass
45.5267012,9.2089226,zone9,grass
45.526718,9.2089001,zone9,grass
45.5267411,9.2088806,zone9,grass
45.5267632,9.2088702,zone9,grass
45.5267883,9.208866,zone9,grass
45.5268221,9.2088687,zone9,grass
45.5268272,9.2088641,zone9,grass
45.526405,9.2086314,zone9,grass
45.5263936,9.208625,zone9,grass
45.527845,9.2120067,zone9,grass
45.5278284,9.2119975,zone9,grass
45.5278062,9.2120805,zone9,grass
45.5276717,9.2120072,zone9,grass
45.5276941,9.2119232,zone9,grass
45.5276654,9.2119073,zone9,grass
45.5275838,9.2122042,zone9,grass
45.5277323,9.2122858,zone9,grass
45.5277823,9.2121028,zone9,grass
45.527814,9.2121205,zone9,grass
45.527845,9.2120067,zone9,grass
45.5260903,9.2045564,zone9,retail
45.5258253,9.2044049,zone9,retail
45.5257928,9.2045226,zone9,retail
45.5257121,9.2044772,zone9,retail
45.5256742,9.2046143,zone9,retail
45.5255997,9.2045724,zone9,retail
45.5255409,9.2047794,zone9,retail
45.5256464,9.2048391,zone9,retail
45.525601,9.205006,zone9,retail
45.5261938,9.2053431,zone9,retail
45.5262764,9.2053889,zone9,retail
45.5263681,9.2050673,zone9,retail
45.5262826,9.2050209,zone9,retail
45.5261581,9.2049533,zone9,retail
45.5261232,9.2050766,zone9,retail
45.5260737,9.2050489,zone9,retail
45.5261224,9.204867,zone9,retail
45.5261021,9.2048557,zone9,retail
45.5261399,9.2047185,zone9,retail
45.5260584,9.2046722,zone9,retail
45.5260903,9.2045564,zone9,retail
45.5228901,9.2064908,zone9,retail
45.5224058,9.2062121,zone9,retail
45.5222107,9.2060998,zone9,retail
45.5221882,9.2061778,zone9,retail
45.5221142,9.2062879,zone9,retail
45.5220676,9.2064507,zone9,retail
45.522038,9.2065566,zone9,retail
45.5227599,9.2069523,zone9,retail
45.5227874,9.2068572,zone9,retail
45.5228506,9.2066318,zone9,retail
45.5228901,9.2064908,zone9,retail
45.4968009,9.1769544,zone9,residential
45.4967425,9.1769608,zone9,residential
45.4966952,9.1769666,zone9,residential
45.4964961,9.1769909,zone9,residential
45.4964488,9.1769967,zone9,residential
45.4963906,9.1770033,zone9,residential
45.49636,9.1764808,zone9,residential
45.4964096,9.1764748,zone9,residential
45.4967109,9.1764389,zone9,residential
45.4967703,9.1764319,zone9,residential
45.4968009,9.1769544,zone9,residential
45.4960021,9.1761741,zone9,industrial
45.4960065,9.1762342,zone9,industrial
45.4960209,9.1764724,zone9,industrial
45.4960304,9.1766345,zone9,industrial
45.4960543,9.1770434,zone9,industrial
45.4962724,9.1770182,zone9,industrial
45.4962777,9.1771058,zone9,industrial
45.4962865,9.1772536,zone9,industrial
45.496291,9.1773367,zone9,industrial
45.4968179,9.1772783,zone9,industrial
45.4968009,9.1769544,zone9,industrial
45.4967425,9.1769608,zone9,industrial
45.4966952,9.1769666,zone9,industrial
45.4964961,9.1769909,zone9,industrial
45.4964488,9.1769967,zone9,industrial
45.4963906,9.1770033,zone9,industrial
45.49636,9.1764808,zone9,industrial
45.4964096,9.1764748,zone9,industrial
45.4967109,9.1764389,zone9,industrial
45.4967703,9.1764319,zone9,industrial
45.4967499,9.1760707,zone9,industrial
45.4960021,9.1761741,zone9,industrial
45.496291,9.1773367,zone9,residential
45.4954549,9.1774495,zone9,residential
45.4951224,9.1735436,zone9,residential
45.4951392,9.1733924,zone9,residential
45.4952028,9.1733788,zone9,residential
45.4952566,9.1733698,zone9,residential
45.4954844,9.1733316,zone9,residential
45.4957714,9.1732843,zone9,residential
45.4957988,9.1732849,zone9,residential
45.4957891,9.1730146,zone9,residential
45.4957856,9.1729836,zone9,residential
45.495779,9.1728776,zone9,residential
45.495739,9.1728836,zone9,residential
45.4957152,9.1728876,zone9,residential
45.4955481,9.172919,zone9,residential
45.4954504,9.1729336,zone9,residential
45.4952598,9.1729621,zone9,residential
45.4952,9.1729754,zone9,residential
45.4952998,9.1723546,zone9,residential
45.4953219,9.1722953,zone9,residential
45.495394,9.1721964,zone9,residential
45.4954384,9.1721529,zone9,residential
45.4964533,9.1713803,zone9,residential
45.4965458,9.1728951,zone9,residential
45.4962784,9.1728947,zone9,residential
45.4962782,9.1729443,zone9,residential
45.4962855,9.1731265,zone9,residential
45.4962892,9.1731984,zone9,residential
45.4962948,9.1732711,zone9,residential
45.4963011,9.1733931,zone9,residential
45.4965737,9.1733499,zone9,residential
45.4967424,9.1760318,zone9,residential
45.496564,9.1760558,zone9,residential
45.4965316,9.1754692,zone9,residential
45.4962414,9.1754994,zone9,residential
45.4962171,9.1747817,zone9,residential
45.4958959,9.1748316,zone9,residential
45.4955646,9.1748916,zone9,residential
45.4954064,9.1749205,zone9,residential
45.4955196,9.1762008,zone9,residential
45.4955218,9.17623,zone9,residential
45.4960021,9.1761741,zone9,residential
45.4960065,9.1762342,zone9,residential
45.4960209,9.1764724,zone9,residential
45.4960304,9.1766345,zone9,residential
45.4960543,9.1770434,zone9,residential
45.4962724,9.1770182,zone9,residential
45.4962777,9.1771058,zone9,residential
45.4962865,9.1772536,zone9,residential
45.496291,9.1773367,zone9,residential
45.496564,9.1760558,zone9,industrial
45.4955196,9.1762008,zone9,industrial
45.4954064,9.1749205,zone9,industrial
45.4955646,9.1748916,zone9,industrial
45.4958959,9.1748316,zone9,industrial
45.4962171,9.1747817,zone9,industrial
45.4962414,9.1754994,zone9,industrial
45.4965213,9.1754612,zone9,industrial
45.496564,9.1760558,zone9,industrial
45.4951392,9.1733924,zone9,commercial
45.4952,9.1729754,zone9,commercial
45.4952598,9.1729621,zone9,commercial
45.4954504,9.1729336,zone9,commercial
45.4955481,9.172919,zone9,commercial
45.4957152,9.1728876,zone9,commercial
45.495739,9.1728836,zone9,commercial
45.495779,9.1728776,zone9,commercial
45.4957856,9.1729836,zone9,commercial
45.4957891,9.1730146,zone9,commercial
45.4957988,9.1732849,zone9,commercial
45.4957714,9.1732843,zone9,commercial
45.4954844,9.1733316,zone9,commercial
45.4952566,9.1733698,zone9,commercial
45.4952028,9.1733788,zone9,commercial
45.4951392,9.1733924,zone9,commercial
45.4965737,9.1733499,zone9,retail
45.4965458,9.1728951,zone9,retail
45.4962784,9.1728947,zone9,retail
45.4962782,9.1729443,zone9,retail
45.4962855,9.1731265,zone9,retail
45.4962892,9.1731984,zone9,retail
45.4962948,9.1732711,zone9,retail
45.4963011,9.1733931,zone9,retail
45.4965737,9.1733499,zone9,retail
45.4967605,9.1697681,zone9,retail
45.4966103,9.1696573,zone9,retail
45.496551,9.169325,zone9,retail
45.4967584,9.1692667,zone9,retail
45.4967983,9.1692653,zone9,retail
45.4968156,9.1692667,zone9,retail
45.4968606,9.1693372,zone9,retail
45.4968851,9.1694028,zone9,retail
45.4968932,9.1694523,zone9,retail
45.4967605,9.1697681,zone9,retail
45.4967605,9.1697681,zone9,residential
45.4964816,9.1704427,zone9,residential
45.4964366,9.1706642,zone9,residential
45.4964346,9.1710563,zone9,residential
45.4953434,9.1718169,zone9,residential
45.4951987,9.1719682,zone9,residential
45.4951184,9.1721057,zone9,residential
45.4948871,9.1720649,zone9,residential
45.4950302,9.1710316,zone9,residential
45.4951315,9.1693609,zone9,residential
45.4952491,9.1685773,zone9,residential
45.49559,9.1679375,zone9,residential
45.4956111,9.1679108,zone9,residential
45.4957151,9.1680681,zone9,residential
45.4958414,9.1682592,zone9,residential
45.4959489,9.1684237,zone9,residential
45.4958929,9.1684995,zone9,residential
45.4963838,9.1692394,zone9,residential
45.4965281,9.1691997,zone9,residential
45.496551,9.169325,zone9,residential
45.4966103,9.1696573,zone9,residential
45.4967605,9.1697681,zone9,residential
45.5303368,9.214303,zone9,residential
45.5305628,9.2168766,zone9,residential
45.5305953,9.2173648,zone9,residential
45.5302486,9.2170246,zone9,residential
45.529676,9.21659,zone9,residential
45.5296265,9.2165569,zone9,residential
45.5296555,9.2164759,zone9,residential
45.5299056,9.2156027,zone9,residential
45.5292729,9.2150382,zone9,residential
45.5295152,9.2141298,zone9,residential
45.5303368,9.214303,zone9,residential
45.5295152,9.2141298,zone9,industrial
45.5289679,9.2138339,zone9,industrial
45.5287241,9.2137021,zone9,industrial
45.5286909,9.2138266,zone9,industrial
45.528636,9.2137958,zone9,industrial
45.5281341,9.2156073,zone9,industrial
45.5281115,9.2156789,zone9,industrial
45.5289666,9.216152,zone9,industrial
45.5289804,9.216091,zone9,industrial
45.5290732,9.2157661,zone9,industrial
45.5292362,9.2151953,zone9,industrial
45.5292729,9.2150382,zone9,industrial
45.5295152,9.2141298,zone9,industrial
45.5280924,9.2133398,zone9,retail
45.5280556,9.2134701,zone9,retail
45.5275467,9.2152752,zone9,retail
45.5275242,9.2153527,zone9,retail
45.5281115,9.2156789,zone9,retail
45.5281341,9.2156073,zone9,retail
45.528636,9.2137958,zone9,retail
45.5286909,9.2138266,zone9,retail
45.5287241,9.2137021,zone9,retail
45.5280924,9.2133398,zone9,retail
45.5280924,9.2133398,zone9,residential
